시군구,번지,단지명,전용면적(㎡),계약년월,구,동
대구광역시 달서구 유천동,605,현대아이파크,59.9294,202407,달서구,유천동
대구광역시 달서구 유천동,612,대구월배2차아이파크,74.3578,202407,달서구,유천동
대구광역시 달서구 본동,872,로얄캐슬,84.735,202407,달서구,본동
대구광역시 달성군 다사읍 서재리,1134,메가시티태왕아너스,114.0731,202407,달성군,다사읍
대구광역시 달성군 다사읍 서재리,146-7,서재우방타운,59.91,202407,달성군,다사읍
대구광역시 중구 태평로2가,Apr.38,건영맨션,80.0,202407,중구,태평로2가
대구광역시 북구 동천동,880-3,칠곡화성타운2차,41.62,202407,북구,동천동
대구광역시 북구 동천동,914,부영그린타운(2단지),59.8488,202407,북구,동천동
대구광역시 북구 노원동2가,246,노원보성,59.985,202407,북구,노원동2가
대구광역시 북구 국우동,1080,그린빌6단지,51.95,202407,북구,국우동
대구광역시 북구 국우동,1234,힐스테이트데시앙도남3단지,99.7969,202407,북구,국우동
대구광역시 북구 서변동,1769,동서변리벤빌,84.9286,202407,북구,서변동
대구광역시 중구 대봉동,Oct.60,센트로팰리스,129.185,202407,중구,대봉동
대구광역시 중구 대봉동,Oct.60,센트로팰리스,129.185,202407,중구,대봉동
대구광역시 중구 대봉동,758,대봉태왕아너스,84.987,202407,중구,대봉동
대구광역시 중구 대봉동,758,대봉태왕아너스,77.98,202407,중구,대봉동
대구광역시 남구 대명동,1593-5,코스모스,81.31,202407,남구,대명동
대구광역시 북구 대현동,535,센트럴파크대현,84.64,202407,북구,대현동
대구광역시 북구 침산동,363-1,침산2청구타운,59.91,202407,북구,침산동
대구광역시 북구 침산동,1761,침산화성파크드림,84.9638,202407,북구,침산동
대구광역시 중구 남산동,665,반월당삼정그린코아,127.17,202407,중구,남산동
대구광역시 동구 신천동,200-1,신천청아람,74.4222,202407,동구,신천동
대구광역시 북구 복현동,100-1,소라,44.055,202407,북구,복현동
대구광역시 중구 남산동,3020,남산롯데캐슬센트럴스카이,59.8763,202407,중구,남산동
대구광역시 북구 동변동,679,주공그린빌8,59.83,202407,북구,동변동
대구광역시 동구 신암동,1840,동대구이안센트럴D,84.9886,202407,동구,신암동
대구광역시 동구 효목동,337,태왕메트로시티,59.85,202407,동구,효목동
대구광역시 동구 효목동,337,태왕메트로시티,134.98,202407,동구,효목동
대구광역시 중구 남산동,3020,남산롯데캐슬센트럴스카이,84.9371,202407,중구,남산동
대구광역시 동구 지묘동,1386,LH뉴웰시티,59.99,202407,동구,지묘동
대구광역시 동구 지묘동,1337,대구연경아이파크,84.96,202407,동구,지묘동
대구광역시 북구 칠성동2가,733,오페라삼정그린코아더베스트,66.6347,202407,북구,칠성동2가
대구광역시 수성구 만촌동,777,만촌우방타운2단지,59.73,202407,수성구,만촌동
대구광역시 수성구 수성동4가,1090-5,쌍용화성,60.0,202407,수성구,수성동4가
대구광역시 수성구 두산동,113,수성SK리더스뷰,111.0113,202407,수성구,두산동
대구광역시 수성구 황금동,985,힐스테이트황금동,84.9094,202407,수성구,황금동
대구광역시 수성구 중동,645,수성데시앙리버뷰,84.9814,202407,수성구,중동
대구광역시 달서구 성당동,839,성당래미안e-편한세상3단지,127.31,202407,달서구,성당동
대구광역시 수성구 중동,650,수성골드클래스더센텀,112.1072,202407,수성구,중동
대구광역시 달서구 용산동,937,용산보성타운,84.955,202407,달서구,용산동
대구광역시 달서구 진천동,843,진천역라온프라이빗센텀,68.336,202407,달서구,진천동
대구광역시 북구 관음동,1370,칠곡한양2,59.82,202407,북구,관음동
대구광역시 달서구 이곡동,1192,성서우방타운,85.0,202407,달서구,이곡동
대구광역시 수성구 상동,72,정화우방팔레스,134.95,202407,수성구,상동
대구광역시 수성구 신매동,162,시지반도유보라,84.9806,202407,수성구,신매동
대구광역시 달서구 신당동,1846,성서주공2,49.44,202407,달서구,신당동
대구광역시 수성구 지산동,1257,화성맨션,84.97,202407,수성구,지산동
대구광역시 수성구 신매동,162,시지반도유보라,84.9806,202407,수성구,신매동
대구광역시 수성구 범어동,2280,빌리브범어120,76.972,202407,수성구,범어동
대구광역시 수성구 범어동,2257,범어센트럴푸르지오,84.955,202407,수성구,범어동
대구광역시 수성구 범어동,2240,e편한세상범어,84.9557,202407,수성구,범어동
대구광역시 수성구 범어동,Jun.88,범어청구하이츠,84.96,202407,수성구,범어동
대구광역시 달서구 용산동,221,우방죽전타운,59.91,202407,달서구,용산동
대구광역시 북구 태전동,936-1,한신중앙,47.25,202407,북구,태전동
대구광역시 수성구 만촌동,1356-3,메트로팔레스1,134.98,202407,수성구,만촌동
대구광역시 달서구 도원동,1428,나래마을,84.71,202407,달서구,도원동
대구광역시 북구 태전동,936-1,한신중앙,59.85,202407,북구,태전동
대구광역시 북구 태전동,1186,협성휴포레강북,72.9293,202407,북구,태전동
대구광역시 수성구 파동,53,수성못코오롱하늘채,59.9161,202407,수성구,파동
대구광역시 달서구 두류동,470-1,벽산타워,81.9825,202407,달서구,두류동
대구광역시 수성구 만촌동,1480,만촌신동아파밀리에,84.9438,202407,수성구,만촌동
대구광역시 달서구 장기동,814-1,장기파랑새마을,59.9634,202407,달서구,장기동
대구광역시 달서구 도원동,1457,산새마을,59.76,202407,달서구,도원동
대구광역시 달서구 용산동,221,우방죽전타운,59.91,202407,달서구,용산동
대구광역시 달서구 도원동,1429,한실들마을,59.76,202407,달서구,도원동
대구광역시 달서구 이곡동,1306-4,한빛마을(성서주공3차),49.76,202407,달서구,이곡동
대구광역시 달서구 본리동,Jan.76,성당래미안e-편한세상2단지,84.96,202407,달서구,본리동
대구광역시 수성구 범물동,1397,수성하늘채르레브,77.6522,202407,수성구,범물동
대구광역시 수성구 범물동,1269,범물영남,117.86,202407,수성구,범물동
대구광역시 수성구 범물동,1261,범물하이츠,49.935,202407,수성구,범물동
대구광역시 수성구 범물동,697-1,보성송정타운,59.96,202407,수성구,범물동
대구광역시 수성구 수성동4가,1090-6,수성보성,84.98,202407,수성구,수성동4가
대구광역시 달서구 용산동,230-10,용산롯데캐슬,84.73,202407,달서구,용산동
대구광역시 북구 매천동,741,매천센트럴파크,84.67,202407,북구,매천동
대구광역시 달서구 상인동,1517,상인영남화성타운,84.99,202407,달서구,상인동
대구광역시 북구 태전동,997,현대,84.95,202407,북구,태전동
대구광역시 달서구 파호동,89,삼성명가타운,84.9672,202407,달서구,파호동
대구광역시 수성구 범어동,2240,e편한세상범어,84.7725,202407,수성구,범어동
대구광역시 수성구 범어동,2257,범어센트럴푸르지오,84.955,202407,수성구,범어동
대구광역시 수성구 범어동,2257,범어센트럴푸르지오,84.955,202407,수성구,범어동
대구광역시 수성구 신매동,263,태왕하이츠1,84.9798,202407,수성구,신매동
대구광역시 달서구 이곡동,1330,성서푸른마을,84.99,202407,달서구,이곡동
대구광역시 달성군 논공읍 북리,803,논공청구타운,84.81,202407,달성군,논공읍
대구광역시 달성군 유가읍 봉리,595,대구테크노폴리스화성파크드림,67.4305,202407,달성군,유가읍
대구광역시 달성군 논공읍 남리,578-15,평광행복타운,59.8356,202407,달성군,논공읍
대구광역시 달성군 유가읍 봉리,660,예미지더센트럴,115.8207,202407,달성군,유가읍
대구광역시 달서구 유천동,597,진천역AK그랑폴리스,71.9476,202407,달서구,유천동
대구광역시 달성군 화원읍 천내리,918,화원이진캐스빌,84.5734,202407,달성군,화원읍
대구광역시 달성군 현풍읍 중리,486,대구테크노폴리스서한이다음,77.1897,202407,달성군,현풍읍
대구광역시 달성군 다사읍 매곡리,719-1,강창우방타운,59.9,202407,달성군,다사읍
대구광역시 달성군 다사읍 죽곡리,814,대실역태왕아너스,49.9638,202407,달성군,다사읍
대구광역시 달성군 다사읍 죽곡리,818,대실역리슈빌3단지,84.6695,202407,달성군,다사읍
대구광역시 달성군 옥포읍 강림리,1099,LH허브시티,51.46,202407,달성군,옥포읍
대구광역시 달성군 논공읍 북리,803-4,논공성원아파트,59.4,202407,달성군,논공읍
대구광역시 동구 신천동,Apr.82,신천센스빌,84.32,202407,동구,신천동
대구광역시 동구 신천동,633,동신우방,59.854,202407,동구,신천동
대구광역시 서구 비산동,1198-1,수정,48.3,202407,서구,비산동
대구광역시 중구 남산동,3020,남산롯데캐슬센트럴스카이,84.9371,202407,중구,남산동
대구광역시 중구 남산동,3006,반월당효성해링턴플레이스,84.9343,202407,중구,남산동
대구광역시 북구 읍내동,1448,SD아이프라임강북,84.9696,202407,북구,읍내동
대구광역시 북구 서변동,1724,서변청아람,84.8212,202407,북구,서변동
대구광역시 동구 용계동,467-1,강변동서마을,76.27,202407,동구,용계동
대구광역시 북구 대현동,215-2,대현(215-2),47.07,202407,북구,대현동
대구광역시 남구 이천동,551-1,이천뜨란채2단지,84.84,202407,남구,이천동
대구광역시 북구 칠성동2가,715,대구역 서희스타힐스,59.87,202407,북구,칠성동2가
대구광역시 중구 대봉동,777,대봉서한포레스트,84.9646,202407,중구,대봉동
대구광역시 북구 칠성동2가,715,대구역 서희스타힐스,59.87,202407,북구,칠성동2가
대구광역시 북구 칠성동2가,302-105,대구역서원프레시빌,49.5131,202407,북구,칠성동2가
대구광역시 북구 칠성동2가,302-105,대구역서원프레시빌,49.5131,202407,북구,칠성동2가
대구광역시 동구 봉무동,1537,협성휴포레이시아폴리스,84.9737,202407,동구,봉무동
대구광역시 동구 신암동,1840,동대구이안센트럴D,84.9886,202407,동구,신암동
대구광역시 북구 복현동,539-113,복현청구타운,59.97,202407,북구,복현동
대구광역시 북구 복현동,368-1,광명,43.61,202407,북구,복현동
대구광역시 북구 복현동,368-1,광명,43.61,202407,북구,복현동
대구광역시 동구 신천동,1507,동대구반도유보라,39.7596,202407,동구,신천동
대구광역시 북구 읍내동,1448,SD아이프라임강북,123.6139,202407,북구,읍내동
대구광역시 서구 평리동,619-1,평리광명아파트,49.09,202407,서구,평리동
대구광역시 남구 봉덕동,1650,앞산봉덕영무예다음,84.839,202407,남구,봉덕동
대구광역시 동구 신천동,1518,동대구역센트럴시티자이,84.9866,202407,동구,신천동
대구광역시 동구 신천동,1511,동대구비스타동원,84.9864,202407,동구,신천동
대구광역시 동구 신천동,148-4,현대하이페리온1단지,115.66,202407,동구,신천동
대구광역시 동구 율하동,1093,우방아이유쉘,84.9868,202407,동구,율하동
대구광역시 북구 산격동,500-1,산격대우,84.945,202407,북구,산격동
대구광역시 북구 복현동,539-1,복현화성,59.91,202407,북구,복현동
대구광역시 북구 읍내동,1171,칠곡목련,50.22,202407,북구,읍내동
대구광역시 동구 신서동,755,신서동롯데캐슬레전드,84.951,202407,동구,신서동
대구광역시 북구 침산동,1761,침산화성파크드림,84.9638,202407,북구,침산동
대구광역시 북구 침산동,269-10,명성푸르지오,113.2,202407,북구,침산동
대구광역시 중구 남산동,3006,반월당효성해링턴플레이스,84.9711,202407,중구,남산동
대구광역시 중구 대봉동,Oct.60,센트로팰리스,80.706,202407,중구,대봉동
대구광역시 중구 대신동,2110,e편한세상대신,84.976,202407,중구,대신동
대구광역시 동구 효목동,337,태왕메트로시티,59.85,202407,동구,효목동
대구광역시 남구 이천동,650,보성상아맨션,84.735,202407,남구,이천동
대구광역시 동구 효목동,1322,동대구2차비스타동원,84.9887,202407,동구,효목동
